,pid,scenario,choice,cartime,carcost,acttime,ebikecost,escootcost,gender,age,education,employment,income,car_own,moto_own,cycle_own,escoot_own,bike_frequency,escooter_frequency,PT_frequency,metro_frequency,young,intchoice,binchoice1,binchoice2,binchoice3,binchoice4
173,114,scenario25,ebike,20,6.5,15,3.0,2.0,0.0,4.0,4.0,0.0,3.0,1,0,1,0,0.0,0.0,0.0,2.0,0,3,0,1,0,0
174,114,scenario16,ebike,40,3.5,15,1.5,3.5,0.0,4.0,4.0,0.0,3.0,1,0,1,0,0.0,0.0,0.0,2.0,0,3,0,1,0,0
175,114,scenario10,walk,20,6.5,5,1.5,3.5,0.0,4.0,4.0,0.0,3.0,1,0,1,0,0.0,0.0,0.0,2.0,0,1,0,0,0,1
176,114,scenario07,ebike,5,5.0,15,1.5,2.0,0.0,4.0,4.0,0.0,3.0,1,0,1,0,0.0,0.0,0.0,2.0,0,3,0,1,0,0
177,114,scenario19,ebike,5,6.5,15,4.5,0.5,0.0,4.0,4.0,0.0,3.0,1,0,1,0,0.0,0.0,0.0,2.0,0,3,0,1,0,0
178,114,scenario04,walk,5,5.0,5,3.0,0.5,0.0,4.0,4.0,0.0,3.0,1,0,1,0,0.0,0.0,0.0,2.0,0,1,0,0,0,1
179,115,scenario34,walk,40,5.0,5,4.5,0.5,0.0,2.0,4.0,3.0,2.0,0,0,0,0,0.0,0.0,3.0,4.0,0,1,0,0,0,1
180,115,scenario31,walk,40,6.5,25,3.0,3.5,0.0,2.0,4.0,3.0,2.0,0,0,0,0,0.0,0.0,3.0,4.0,0,1,0,0,0,1
181,115,scenario13,ebike,20,5.0,25,4.5,3.5,0.0,2.0,4.0,3.0,2.0,0,0,0,0,0.0,0.0,3.0,4.0,0,3,0,1,0,0
182,115,scenario28,walk,5,3.5,25,3.0,2.0,0.0,2.0,4.0,3.0,2.0,0,0,0,0,0.0,0.0,3.0,4.0,0,1,0,0,0,1
183,115,scenario22,walk,20,3.5,5,4.5,2.0,0.0,2.0,4.0,3.0,2.0,0,0,0,0,0.0,0.0,3.0,4.0,0,1,0,0,0,1
184,115,scenario01,walk,40,3.5,25,1.5,0.5,0.0,2.0,4.0,3.0,2.0,0,0,0,0,0.0,0.0,3.0,4.0,0,1,0,0,0,1
185,115,scenario25,walk,20,6.5,15,3.0,2.0,0.0,2.0,4.0,3.0,2.0,0,0,0,0,0.0,0.0,3.0,4.0,0,1,0,0,0,1
186,115,scenario16,walk,40,3.5,15,1.5,3.5,0.0,2.0,4.0,3.0,2.0,0,0,0,0,0.0,0.0,3.0,4.0,0,1,0,0,0,1
187,115,scenario10,walk,20,6.5,5,1.5,3.5,0.0,2.0,4.0,3.0,2.0,0,0,0,0,0.0,0.0,3.0,4.0,0,1,0,0,0,1
188,115,scenario19,walk,5,6.5,15,4.5,0.5,0.0,2.0,4.0,3.0,2.0,0,0,0,0,0.0,0.0,3.0,4.0,0,1,0,0,0,1
189,115,scenario04,walk,5,5.0,5,3.0,0.5,0.0,2.0,4.0,3.0,2.0,0,0,0,0,0.0,0.0,3.0,4.0,0,1,0,0,0,1
190,116,scenario34,escoot,40,5.0,5,4.5,0.5,1.0,4.0,3.0,3.0,4.0,1,0,1,0,2.0,0.0,0.0,1.0,0,2,0,0,1,0
191,116,scenario31,ebike,40,6.5,25,3.0,3.5,1.0,4.0,3.0,3.0,4.0,1,0,1,0,2.0,0.0,0.0,1.0,0,3,0,1,0,0
192,116,scenario13,ebike,20,5.0,25,4.5,3.5,1.0,4.0,3.0,3.0,4.0,1,0,1,0,2.0,0.0,0.0,1.0,0,3,0,1,0,0
193,116,scenario28,car,5,3.5,25,3.0,2.0,1.0,4.0,3.0,3.0,4.0,1,0,1,0,2.0,0.0,0.0,1.0,0,4,1,0,0,0
194,116,scenario22,car,20,3.5,5,4.5,2.0,1.0,4.0,3.0,3.0,4.0,1,0,1,0,2.0,0.0,0.0,1.0,0,4,1,0,0,0
195,116,scenario01,car,40,3.5,25,1.5,0.5,1.0,4.0,3.0,3.0,4.0,1,0,1,0,2.0,0.0,0.0,1.0,0,4,1,0,0,0
196,116,scenario25,walk,20,6.5,15,3.0,2.0,1.0,4.0,3.0,3.0,4.0,1,0,1,0,2.0,0.0,0.0,1.0,0,1,0,0,0,1
197,116,scenario16,walk,40,3.5,15,1.5,3.5,1.0,4.0,3.0,3.0,4.0,1,0,1,0,2.0,0.0,0.0,1.0,0,1,0,0,0,1
198,116,scenario10,ebike,20,6.5,5,1.5,3.5,1.0,4.0,3.0,3.0,4.0,1,0,1,0,2.0,0.0,0.0,1.0,0,3,0,1,0,0
199,116,scenario07,ebike,5,5.0,15,1.5,2.0,1.0,4.0,3.0,3.0,4.0,1,0,1,0,2.0,0.0,0.0,1.0,0,3,0,1,0,0
200,116,scenario19,walk,5,6.5,15,4.5,0.5,1.0,4.0,3.0,3.0,4.0,1,0,1,0,2.0,0.0,0.0,1.0,0,1,0,0,0,1
201,116,scenario04,walk,5,5.0,5,3.0,0.5,1.0,4.0,3.0,3.0,4.0,1,0,1,0,2.0,0.0,0.0,1.0,0,1,0,0,0,1
202,117,scenario34,car,40,5.0,5,4.5,0.5,1.0,1.0,3.0,3.0,2.0,1,0,1,0,0.0,0.0,1.0,1.0,1,4,1,0,0,0
203,117,scenario31,car,40,6.5,25,3.0,3.5,1.0,1.0,3.0,3.0,2.0,1,0,1,0,0.0,0.0,1.0,1.0,1,4,1,0,0,0
204,117,scenario13,walk,20,5.0,25,4.5,3.5,1.0,1.0,3.0,3.0,2.0,1,0,1,0,0.0,0.0,1.0,1.0,1,1,0,0,0,1
205,117,scenario28,car,5,3.5,25,3.0,2.0,1.0,1.0,3.0,3.0,2.0,1,0,1,0,0.0,0.0,1.0,1.0,1,4,1,0,0,0
206,117,scenario22,walk,20,3.5,5,4.5,2.0,1.0,1.0,3.0,3.0,2.0,1,0,1,0,0.0,0.0,1.0,1.0,1,1,0,0,0,1
207,117,scenario01,car,40,3.5,25,1.5,0.5,1.0,1.0,3.0,3.0,2.0,1,0,1,0,0.0,0.0,1.0,1.0,1,4,1,0,0,0
208,117,scenario25,car,20,6.5,15,3.0,2.0,1.0,1.0,3.0,3.0,2.0,1,0,1,0,0.0,0.0,1.0,1.0,1,4,1,0,0,0
209,117,scenario16,car,40,3.5,15,1.5,3.5,1.0,1.0,3.0,3.0,2.0,1,0,1,0,0.0,0.0,1.0,1.0,1,4,1,0,0,0
210,117,scenario10,ebike,20,6.5,5,1.5,3.5,1.0,1.0,3.0,3.0,2.0,1,0,1,0,0.0,0.0,1.0,1.0,1,3,0,1,0,0
211,117,scenario07,ebike,5,5.0,15,1.5,2.0,1.0,1.0,3.0,3.0,2.0,1,0,1,0,0.0,0.0,1.0,1.0,1,3,0,1,0,0
212,117,scenario19,walk,5,6.5,15,4.5,0.5,1.0,1.0,3.0,3.0,2.0,1,0,1,0,0.0,0.0,1.0,1.0,1,1,0,0,0,1
213,117,scenario04,walk,5,5.0,5,3.0,0.5,1.0,1.0,3.0,3.0,2.0,1,0,1,0,0.0,0.0,1.0,1.0,1,1,0,0,0,1
214,118,scenario34,walk,40,5.0,5,4.5,0.5,1.0,2.0,4.0,3.0,2.0,1,0,1,0,2.0,2.0,1.0,1.0,0,1,0,0,0,1
215,118,scenario31,ebike,40,6.5,25,3.0,3.5,1.0,2.0,4.0,3.0,2.0,1,0,1,0,2.0,2.0,1.0,1.0,0,3,0,1,0,0
216,118,scenario13,ebike,20,5.0,25,4.5,3.5,1.0,2.0,4.0,3.0,2.0,1,0,1,0,2.0,2.0,1.0,1.0,0,3,0,1,0,0
217,118,scenario28,car,5,3.5,25,3.0,2.0,1.0,2.0,4.0,3.0,2.0,1,0,1,0,2.0,2.0,1.0,1.0,0,4,1,0,0,0
218,118,scenario22,ebike,20,3.5,5,4.5,2.0,1.0,2.0,4.0,3.0,2.0,1,0,1,0,2.0,2.0,1.0,1.0,0,3,0,1,0,0
219,118,scenario01,ebike,40,3.5,25,1.5,0.5,1.0,2.0,4.0,3.0,2.0,1,0,1,0,2.0,2.0,1.0,1.0,0,3,0,1,0,0
220,118,scenario25,ebike,20,6.5,15,3.0,2.0,1.0,2.0,4.0,3.0,2.0,1,0,1,0,2.0,2.0,1.0,1.0,0,3,0,1,0,0
221,118,scenario16,ebike,40,3.5,15,1.5,3.5,1.0,2.0,4.0,3.0,2.0,1,0,1,0,2.0,2.0,1.0,1.0,0,3,0,1,0,0
222,118,scenario10,walk,20,6.5,5,1.5,3.5,1.0,2.0,4.0,3.0,2.0,1,0,1,0,2.0,2.0,1.0,1.0,0,1,0,0,0,1
223,118,scenario07,ebike,5,5.0,15,1.5,2.0,1.0,2.0,4.0,3.0,2.0,1,0,1,0,2.0,2.0,1.0,1.0,0,3,0,1,0,0
224,118,scenario19,ebike,5,6.5,15,4.5,0.5,1.0,2.0,4.0,3.0,2.0,1,0,1,0,2.0,2.0,1.0,1.0,0,3,0,1,0,0
225,118,scenario04,car,5,5.0,5,3.0,0.5,1.0,2.0,4.0,3.0,2.0,1,0,1,0,2.0,2.0,1.0,1.0,0,4,1,0,0,0
226,119,scenario34,walk,40,5.0,5,4.5,0.5,0.0,1.0,4.0,3.0,2.0,1,0,1,0,3.0,0.0,2.0,2.0,1,1,0,0,0,1
227,119,scenario31,ebike,40,6.5,25,3.0,3.5,0.0,1.0,4.0,3.0,2.0,1,0,1,0,3.0,0.0,2.0,2.0,1,3,0,1,0,0
228,119,scenario13,ebike,20,5.0,25,4.5,3.5,0.0,1.0,4.0,3.0,2.0,1,0,1,0,3.0,0.0,2.0,2.0,1,3,0,1,0,0
229,119,scenario28,car,5,3.5,25,3.0,2.0,0.0,1.0,4.0,3.0,2.0,1,0,1,0,3.0,0.0,2.0,2.0,1,4,1,0,0,0
230,119,scenario22,ebike,20,3.5,5,4.5,2.0,0.0,1.0,4.0,3.0,2.0,1,0,1,0,3.0,0.0,2.0,2.0,1,3,0,1,0,0
231,119,scenario01,ebike,40,3.5,25,1.5,0.5,0.0,1.0,4.0,3.0,2.0,1,0,1,0,3.0,0.0,2.0,2.0,1,3,0,1,0,0
232,119,scenario25,ebike,20,6.5,15,3.0,2.0,0.0,1.0,4.0,3.0,2.0,1,0,1,0,3.0,0.0,2.0,2.0,1,3,0,1,0,0
233,119,scenario16,ebike,40,3.5,15,1.5,3.5,0.0,1.0,4.0,3.0,2.0,1,0,1,0,3.0,0.0,2.0,2.0,1,3,0,1,0,0
234,119,scenario10,ebike,20,6.5,5,1.5,3.5,0.0,1.0,4.0,3.0,2.0,1,0,1,0,3.0,0.0,2.0,2.0,1,3,0,1,0,0
235,119,scenario07,ebike,5,5.0,15,1.5,2.0,0.0,1.0,4.0,3.0,2.0,1,0,1,0,3.0,0.0,2.0,2.0,1,3,0,1,0,0
236,119,scenario19,car,5,6.5,15,4.5,0.5,0.0,1.0,4.0,3.0,2.0,1,0,1,0,3.0,0.0,2.0,2.0,1,4,1,0,0,0
237,119,scenario04,ebike,5,5.0,5,3.0,0.5,0.0,1.0,4.0,3.0,2.0,1,0,1,0,3.0,0.0,2.0,2.0,1,3,0,1,0,0
238,120,scenario34,walk,40,5.0,5,4.5,0.5,0.0,1.0,3.0,3.0,2.0,1,0,0,0,0.0,0.0,1.0,1.0,1,1,0,0,0,1
239,120,scenario31,car,40,6.5,25,3.0,3.5,0.0,1.0,3.0,3.0,2.0,1,0,0,0,0.0,0.0,1.0,1.0,1,4,1,0,0,0
240,120,scenario13,ebike,20,5.0,25,4.5,3.5,0.0,1.0,3.0,3.0,2.0,1,0,0,0,0.0,0.0,1.0,1.0,1,3,0,1,0,0
241,120,scenario28,car,5,3.5,25,3.0,2.0,0.0,1.0,3.0,3.0,2.0,1,0,0,0,0.0,0.0,1.0,1.0,1,4,1,0,0,0
242,120,scenario22,walk,20,3.5,5,4.5,2.0,0.0,1.0,3.0,3.0,2.0,1,0,0,0,0.0,0.0,1.0,1.0,1,1,0,0,0,1
243,120,scenario01,car,40,3.5,25,1.5,0.5,0.0,1.0,3.0,3.0,2.0,1,0,0,0,0.0,0.0,1.0,1.0,1,4,1,0,0,0
244,120,scenario25,car,20,6.5,15,3.0,2.0,0.0,1.0,3.0,3.0,2.0,1,0,0,0,0.0,0.0,1.0,1.0,1,4,1,0,0,0
245,120,scenario16,car,40,3.5,15,1.5,3.5,0.0,1.0,3.0,3.0,2.0,1,0,0,0,0.0,0.0,1.0,1.0,1,4,1,0,0,0
246,120,scenario10,ebike,20,6.5,5,1.5,3.5,0.0,1.0,3.0,3.0,2.0,1,0,0,0,0.0,0.0,1.0,1.0,1,3,0,1,0,0
247,120,scenario07,ebike,5,5.0,15,1.5,2.0,0.0,1.0,3.0,3.0,2.0,1,0,0,0,0.0,0.0,1.0,1.0,1,3,0,1,0,0
248,120,scenario19,escoot,5,6.5,15,4.5,0.5,0.0,1.0,3.0,3.0,2.0,1,0,0,0,0.0,0.0,1.0,1.0,1,2,0,0,1,0
249,120,scenario04,escoot,5,5.0,5,3.0,0.5,0.0,1.0,3.0,3.0,2.0,1,0,0,0,0.0,0.0,1.0,1.0,1,2,0,0,1,0
250,121,scenario34,car,40,5.0,5,4.5,0.5,0.0,1.0,4.0,1.0,0.0,1,0,0,0,0.0,0.0,1.0,2.0,1,4,1,0,0,0
251,121,scenario31,walk,40,6.5,25,3.0,3.5,0.0,1.0,4.0,1.0,0.0,1,0,0,0,0.0,0.0,1.0,2.0,1,1,0,0,0,1
252,121,scenario13,escoot,20,5.0,25,4.5,3.5,0.0,1.0,4.0,1.0,0.0,1,0,0,0,0.0,0.0,1.0,2.0,1,2,0,0,1,0
253,121,scenario28,car,5,3.5,25,3.0,2.0,0.0,1.0,4.0,1.0,0.0,1,0,0,0,0.0,0.0,1.0,2.0,1,4,1,0,0,0
254,121,scenario22,walk,20,3.5,5,4.5,2.0,0.0,1.0,4.0,1.0,0.0,1,0,0,0,0.0,0.0,1.0,2.0,1,1,0,0,0,1
255,121,scenario01,car,40,3.5,25,1.5,0.5,0.0,1.0,4.0,1.0,0.0,1,0,0,0,0.0,0.0,1.0,2.0,1,4,1,0,0,0
256,121,scenario25,escoot,20,6.5,15,3.0,2.0,0.0,1.0,4.0,1.0,0.0,1,0,0,0,0.0,0.0,1.0,2.0,1,2,0,0,1,0
257,121,scenario16,escoot,40,3.5,15,1.5,3.5,0.0,1.0,4.0,1.0,0.0,1,0,0,0,0.0,0.0,1.0,2.0,1,2,0,0,1,0
258,121,scenario10,ebike,20,6.5,5,1.5,3.5,0.0,1.0,4.0,1.0,0.0,1,0,0,0,0.0,0.0,1.0,2.0,1,3,0,1,0,0
259,121,scenario07,ebike,5,5.0,15,1.5,2.0,0.0,1.0,4.0,1.0,0.0,1,0,0,0,0.0,0.0,1.0,2.0,1,3,0,1,0,0
260,121,scenario19,walk,5,6.5,15,4.5,0.5,0.0,1.0,4.0,1.0,0.0,1,0,0,0,0.0,0.0,1.0,2.0,1,1,0,0,0,1
261,121,scenario04,escoot,5,5.0,5,3.0,0.5,0.0,1.0,4.0,1.0,0.0,1,0,0,0,0.0,0.0,1.0,2.0,1,2,0,0,1,0
262,122,scenario34,car,40,5.0,5,4.5,0.5,0.0,4.0,3.0,3.0,,1,0,0,0,0.0,0.0,1.0,2.0,0,4,1,0,0,0
263,122,scenario31,car,40,6.5,25,3.0,3.5,0.0,4.0,3.0,3.0,,1,0,0,0,0.0,0.0,1.0,2.0,0,4,1,0,0,0
264,122,scenario13,ebike,20,5.0,25,4.5,3.5,0.0,4.0,3.0,3.0,,1,0,0,0,0.0,0.0,1.0,2.0,0,3,0,1,0,0
265,122,scenario28,walk,5,3.5,25,3.0,2.0,0.0,4.0,3.0,3.0,,1,0,0,0,0.0,0.0,1.0,2.0,0,1,0,0,0,1
266,122,scenario22,car,20,3.5,5,4.5,2.0,0.0,4.0,3.0,3.0,,1,0,0,0,0.0,0.0,1.0,2.0,0,4,1,0,0,0
267,122,scenario01,car,40,3.5,25,1.5,0.5,0.0,4.0,3.0,3.0,,1,0,0,0,0.0,0.0,1.0,2.0,0,4,1,0,0,0
268,122,scenario25,escoot,20,6.5,15,3.0,2.0,0.0,4.0,3.0,3.0,,1,0,0,0,0.0,0.0,1.0,2.0,0,2,0,0,1,0
269,122,scenario16,escoot,40,3.5,15,1.5,3.5,0.0,4.0,3.0,3.0,,1,0,0,0,0.0,0.0,1.0,2.0,0,2,0,0,1,0
270,122,scenario10,ebike,20,6.5,5,1.5,3.5,0.0,4.0,3.0,3.0,,1,0,0,0,0.0,0.0,1.0,2.0,0,3,0,1,0,0
271,122,scenario07,ebike,5,5.0,15,1.5,2.0,0.0,4.0,3.0,3.0,,1,0,0,0,0.0,0.0,1.0,2.0,0,3,0,1,0,0
272,122,scenario19,car,5,6.5,15,4.5,0.5,0.0,4.0,3.0,3.0,,1,0,0,0,0.0,0.0,1.0,2.0,0,4,1,0,0,0
273,122,scenario04,escoot,5,5.0,5,3.0,0.5,0.0,4.0,3.0,3.0,,1,0,0,0,0.0,0.0,1.0,2.0,0,2,0,0,1,0
274,123,scenario34,car,40,5.0,5,4.5,0.5,1.0,5.0,3.0,0.0,,1,0,0,0,0.0,0.0,1.0,2.0,0,4,1,0,0,0
275,123,scenario31,car,40,6.5,25,3.0,3.5,1.0,5.0,3.0,0.0,,1,0,0,0,0.0,0.0,1.0,2.0,0,4,1,0,0,0
276,123,scenario13,ebike,20,5.0,25,4.5,3.5,1.0,5.0,3.0,0.0,,1,0,0,0,0.0,0.0,1.0,2.0,0,3,0,1,0,0
277,123,scenario28,car,5,3.5,25,3.0,2.0,1.0,5.0,3.0,0.0,,1,0,0,0,0.0,0.0,1.0,2.0,0,4,1,0,0,0
278,123,scenario22,walk,20,3.5,5,4.5,2.0,1.0,5.0,3.0,0.0,,1,0,0,0,0.0,0.0,1.0,2.0,0,1,0,0,0,1
279,123,scenario01,car,40,3.5,25,1.5,0.5,1.0,5.0,3.0,0.0,,1,0,0,0,0.0,0.0,1.0,2.0,0,4,1,0,0,0
280,123,scenario25,escoot,20,6.5,15,3.0,2.0,1.0,5.0,3.0,0.0,,1,0,0,0,0.0,0.0,1.0,2.0,0,2,0,0,1,0
281,123,scenario16,walk,40,3.5,15,1.5,3.5,1.0,5.0,3.0,0.0,,1,0,0,0,0.0,0.0,1.0,2.0,0,1,0,0,0,1
282,123,scenario10,ebike,20,6.5,5,1.5,3.5,1.0,5.0,3.0,0.0,,1,0,0,0,0.0,0.0,1.0,2.0,0,3,0,1,0,0
283,123,scenario07,ebike,5,5.0,15,1.5,2.0,1.0,5.0,3.0,0.0,,1,0,0,0,0.0,0.0,1.0,2.0,0,3,0,1,0,0
284,123,scenario19,walk,5,6.5,15,4.5,0.5,1.0,5.0,3.0,0.0,,1,0,0,0,0.0,0.0,1.0,2.0,0,1,0,0,0,1
285,123,scenario04,escoot,5,5.0,5,3.0,0.5,1.0,5.0,3.0,0.0,,1,0,0,0,0.0,0.0,1.0,2.0,0,2,0,0,1,0
286,124,scenario34,walk,40,5.0,5,4.5,0.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,0.0,1.0,1,1,0,0,0,1
287,124,scenario31,car,40,6.5,25,3.0,3.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,0.0,1.0,1,4,1,0,0,0
288,124,scenario13,car,20,5.0,25,4.5,3.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,0.0,1.0,1,4,1,0,0,0
289,124,scenario28,car,5,3.5,25,3.0,2.0,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,0.0,1.0,1,4,1,0,0,0
290,124,scenario22,walk,20,3.5,5,4.5,2.0,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,0.0,1.0,1,1,0,0,0,1
291,124,scenario01,car,40,3.5,25,1.5,0.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,0.0,1.0,1,4,1,0,0,0
292,124,scenario25,car,20,6.5,15,3.0,2.0,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,0.0,1.0,1,4,1,0,0,0
293,124,scenario16,walk,40,3.5,15,1.5,3.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,0.0,1.0,1,1,0,0,0,1
294,124,scenario10,walk,20,6.5,5,1.5,3.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,0.0,1.0,1,1,0,0,0,1
295,124,scenario07,ebike,5,5.0,15,1.5,2.0,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,0.0,1.0,1,3,0,1,0,0
296,124,scenario19,escoot,5,6.5,15,4.5,0.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,0.0,1.0,1,2,0,0,1,0
297,124,scenario04,walk,5,5.0,5,3.0,0.5,0.0,1.0,4.0,3.0,2.0,1,0,0,0,0.0,0.0,0.0,1.0,1,1,0,0,0,1
298,125,scenario34,escoot,40,5.0,5,4.5,0.5,1.0,2.0,4.0,3.0,3.0,1,0,1,0,1.0,0.0,0.0,0.0,0,2,0,0,1,0
299,125,scenario31,car,40,6.5,25,3.0,3.5,1.0,2.0,4.0,3.0,3.0,1,0,1,0,1.0,0.0,0.0,0.0,0,4,1,0,0,0
300,125,scenario13,ebike,20,5.0,25,4.5,3.5,1.0,2.0,4.0,3.0,3.0,1,0,1,0,1.0,0.0,0.0,0.0,0,3,0,1,0,0
306,125,scenario10,ebike,20,6.5,5,1.5,3.5,1.0,2.0,4.0,3.0,3.0,1,0,1,0,1.0,0.0,0.0,0.0,0,3,0,1,0,0
307,125,scenario07,ebike,5,5.0,15,1.5,2.0,1.0,2.0,4.0,3.0,3.0,1,0,1,0,1.0,0.0,0.0,0.0,0,3,0,1,0,0
308,125,scenario19,car,5,6.5,15,4.5,0.5,1.0,2.0,4.0,3.0,3.0,1,0,1,0,1.0,0.0,0.0,0.0,0,4,1,0,0,0
309,125,scenario04,car,5,5.0,5,3.0,0.5,1.0,2.0,4.0,3.0,3.0,1,0,1,0,1.0,0.0,0.0,0.0,0,4,1,0,0,0
310,126,scenario34,walk,40,5.0,5,4.5,0.5,1.0,4.0,3.0,3.0,3.0,1,1,1,0,1.0,0.0,1.0,1.0,0,1,0,0,0,1
311,126,scenario31,car,40,6.5,25,3.0,3.5,1.0,4.0,3.0,3.0,3.0,1,1,1,0,1.0,0.0,1.0,1.0,0,4,1,0,0,0
312,126,scenario13,car,20,5.0,25,4.5,3.5,1.0,4.0,3.0,3.0,3.0,1,1,1,0,1.0,0.0,1.0,1.0,0,4,1,0,0,0
313,126,scenario28,car,5,3.5,25,3.0,2.0,1.0,4.0,3.0,3.0,3.0,1,1,1,0,1.0,0.0,1.0,1.0,0,4,1,0,0,0
314,126,scenario22,walk,20,3.5,5,4.5,2.0,1.0,4.0,3.0,3.0,3.0,1,1,1,0,1.0,0.0,1.0,1.0,0,1,0,0,0,1
315,126,scenario01,car,40,3.5,25,1.5,0.5,1.0,4.0,3.0,3.0,3.0,1,1,1,0,1.0,0.0,1.0,1.0,0,4,1,0,0,0
316,126,scenario25,car,20,6.5,15,3.0,2.0,1.0,4.0,3.0,3.0,3.0,1,1,1,0,1.0,0.0,1.0,1.0,0,4,1,0,0,0
317,126,scenario16,car,40,3.5,15,1.5,3.5,1.0,4.0,3.0,3.0,3.0,1,1,1,0,1.0,0.0,1.0,1.0,0,4,1,0,0,0
318,126,scenario10,walk,20,6.5,5,1.5,3.5,1.0,4.0,3.0,3.0,3.0,1,1,1,0,1.0,0.0,1.0,1.0,0,1,0,0,0,1
319,126,scenario07,car,5,5.0,15,1.5,2.0,1.0,4.0,3.0,3.0,3.0,1,1,1,0,1.0,0.0,1.0,1.0,0,4,1,0,0,0
320,126,scenario19,car,5,6.5,15,4.5,0.5,1.0,4.0,3.0,3.0,3.0,1,1,1,0,1.0,0.0,1.0,1.0,0,4,1,0,0,0
321,126,scenario04,car,5,5.0,5,3.0,0.5,1.0,4.0,3.0,3.0,3.0,1,1,1,0,1.0,0.0,1.0,1.0,0,4,1,0,0,0
322,127,scenario34,escoot,40,5.0,5,4.5,0.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,1.0,1.0,2.0,3.0,1,2,0,0,1,0
323,127,scenario31,car,40,6.5,25,3.0,3.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,1.0,1.0,2.0,3.0,1,4,1,0,0,0
324,127,scenario13,car,20,5.0,25,4.5,3.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,1.0,1.0,2.0,3.0,1,4,1,0,0,0
325,127,scenario28,car,5,3.5,25,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1,0,0,0,1.0,1.0,2.0,3.0,1,4,1,0,0,0
326,127,scenario22,escoot,20,3.5,5,4.5,2.0,1.0,1.0,3.0,1.0,1.0,1,0,0,0,1.0,1.0,2.0,3.0,1,2,0,0,1,0
327,127,scenario01,car,40,3.5,25,1.5,0.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,1.0,1.0,2.0,3.0,1,4,1,0,0,0
328,127,scenario25,car,20,6.5,15,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1,0,0,0,1.0,1.0,2.0,3.0,1,4,1,0,0,0
329,127,scenario16,ebike,40,3.5,15,1.5,3.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,1.0,1.0,2.0,3.0,1,3,0,1,0,0
330,127,scenario10,ebike,20,6.5,5,1.5,3.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,1.0,1.0,2.0,3.0,1,3,0,1,0,0
331,127,scenario07,car,5,5.0,15,1.5,2.0,1.0,1.0,3.0,1.0,1.0,1,0,0,0,1.0,1.0,2.0,3.0,1,4,1,0,0,0
332,127,scenario19,car,5,6.5,15,4.5,0.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,1.0,1.0,2.0,3.0,1,4,1,0,0,0
333,127,scenario04,escoot,5,5.0,5,3.0,0.5,1.0,1.0,3.0,1.0,1.0,1,0,0,0,1.0,1.0,2.0,3.0,1,2,0,0,1,0
334,128,scenario34,walk,40,5.0,5,4.5,0.5,1.0,2.0,4.0,3.0,2.0,1,0,0,0,1.0,0.0,1.0,1.0,0,1,0,0,0,1
335,128,scenario31,car,40,6.5,25,3.0,3.5,1.0,2.0,4.0,3.0,2.0,1,0,0,0,1.0,0.0,1.0,1.0,0,4,1,0,0,0
336,128,scenario13,ebike,20,5.0,25,4.5,3.5,1.0,2.0,4.0,3.0,2.0,1,0,0,0,1.0,0.0,1.0,1.0,0,3,0,1,0,0
337,128,scenario28,car,5,3.5,25,3.0,2.0,1.0,2.0,4.0,3.0,2.0,1,0,0,0,1.0,0.0,1.0,1.0,0,4,1,0,0,0
338,128,scenario22,walk,20,3.5,5,4.5,2.0,1.0,2.0,4.0,3.0,2.0,1,0,0,0,1.0,0.0,1.0,1.0,0,1,0,0,0,1
339,128,scenario01,car,40,3.5,25,1.5,0.5,1.0,2.0,4.0,3.0,2.0,1,0,0,0,1.0,0.0,1.0,1.0,0,4,1,0,0,0
340,128,scenario25,car,20,6.5,15,3.0,2.0,1.0,2.0,4.0,3.0,2.0,1,0,0,0,1.0,0.0,1.0,1.0,0,4,1,0,0,0
341,128,scenario16,walk,40,3.5,15,1.5,3.5,1.0,2.0,4.0,3.0,2.0,1,0,0,0,1.0,0.0,1.0,1.0,0,1,0,0,0,1
342,128,scenario10,ebike,20,6.5,5,1.5,3.5,1.0,2.0,4.0,3.0,2.0,1,0,0,0,1.0,0.0,1.0,1.0,0,3,0,1,0,0
