,osm_id,highway,permlanes,lit,maxspeed,name,oneway,length,freespeed,modes,pav,obst,cross,x_start,y_start,x_end,y_end,capacity,id,inf,geometry,from1,to1
7239,428040826,primary,3,yes,60,Χαμοστέρνας,0,0.0,60.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,474043.1568,4201638.642,474043.1568,4201638.642,1200.0,7240,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (474043.1567880424 4201638.641952446, 474043.1567880424 4201638.641952446)",999.0,999.0
7240,428040826,primary,3,yes,60,Χαμοστέρνας,0,11.116,60.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,474051.9422,4201638.642,474051.9422,4201631.839,1200.0,7241,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (474043.1567880424 4201638.641952446, 474051.9422248491 4201631.839060815)",999.0,999.0
7241,428040827,primary,3,yes,50,,0,18.714,50.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,474427.2498,4201508.418,474427.2498,4201509.447,1200.0,7242,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (474408.5713324437 4201508.418400039, 474427.24984143407 4201509.44768322)",999.0,999.0
7242,428040827,primary,3,yes,50,,0,100.112,50.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,474526.7555,4201509.447,474493.188,4201520.079,1200.0,7243,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (474427.24984143407 4201509.44768322, 474493.18802579615 4201516.28860165, 474526.75554763986 4201520.079101332)",999.0,999.0
7243,428040828,primary,3,yes,60,Χαμοστέρνας,0,109.899,60.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,473773.8645,4201914.431,473773.8645,4201847.171,1200.0,7244,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (473687.0048492915 4201914.431451937, 473773.86447241326 4201847.171499592)",999.0,999.0
7244,428040831,footway,,yes,,,,12.913,,walk,,,,473823.5898,4201814.728,473823.5898,4201824.988,1200.0,7245,,"LINESTRING (473815.7570156749 4201814.728422798, 473823.58978415275 4201824.988888099)",999.0,999.0
7245,428040836,primary,3,yes,50,Χαμοστέρνας,0,23.353,50.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,473680.2972,4201920.451,473680.2972,4201934.635,1200.0,7246,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (473698.83833304024 4201920.451677288, 473680.29715471115 4201934.6353510255)",999.0,999.0
7246,428040837,primary,3,yes,60,Χαμοστέρνας,0,57.119,60.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,473918.8838,4201717.383,473918.8838,4201752.078,1200.0,7247,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (473964.2311399079 4201717.383822025, 473918.88375604205 4201752.0783341965)",999.0,999.0
7247,428040838,primary,3,yes,60,Χαμοστέρνας,0,28.935,60.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,473706.8909,4201896.708,473706.8909,4201914.279,1200.0,7248,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (473729.866009413 4201896.708358342, 473706.8909327235 4201914.279115178)",999.0,999.0
7248,428040838,primary,3,yes,60,Χαμοστέρνας,0,10.15,60.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,473698.8383,4201914.279,473698.8383,4201920.451,1200.0,7249,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (473706.8909327235 4201914.279115178, 473698.83833304024 4201920.451677288)",999.0,999.0
7249,428040838,primary,3,yes,60,Χαμοστέρνας,0,97.63,60.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,473734.6678,4201833.724,473792.1322,4201893.031,1200.0,7250,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (473812.17214397615 4201833.723972485, 473792.13221831975 4201849.066074127, 473734.6678160477 4201893.031562623)",999.0,999.0
7250,428040838,primary,3,yes,60,Χαμοστέρνας,0,6.05,60.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,473729.866,4201893.031,473729.866,4201896.708,1200.0,7251,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (473734.6678160477 4201893.031562623, 473729.866009413 4201896.708358342)",999.0,999.0
7251,428040839,primary,3,yes,60,Χαμοστέρνας,0,62.039,60.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,473869.6286,4201752.078,473869.6286,4201789.759,1200.0,7252,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (473918.88375604205 4201752.0783341965, 473869.62859457586 4201789.7590646455)",999.0,999.0
7252,428040839,primary,3,yes,60,Χαμοστέρνας,0,57.994,60.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,473823.5898,4201789.759,473826.8495,4201824.988,1200.0,7253,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (473869.62859457586 4201789.7590646455, 473826.84949716134 4201822.504255894, 473823.58978415275 4201824.988888099)",999.0,999.0
7253,428040839,primary,3,yes,60,Χαμοστέρνας,0,14.381,60.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,473812.1721,4201824.988,473812.1721,4201833.724,1200.0,7254,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (473823.58978415275 4201824.988888099, 473812.17214397615 4201833.723972485)",999.0,999.0
7254,428042542,tertiary,1,,,Ευρυδάμαντος,0,37.652,40.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475236.7643,4200881.085,475246.7274,4200873.673,1200.0,7255,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475273.5602058681 4200881.08565288, 475246.7274387037 4200876.950060478, 475236.76427464664 4200873.673616164)",999.0,999.0
7255,428200589,secondary,3,yes,,Ευελπίδων,0,13.216,40.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,477091.5758,4205109.099,477091.5758,4205112.392,1200.0,7256,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (477078.7824143654 4205109.099196538, 477091.57577438577 4205112.392169918)",999.0,999.0
7256,428200593,secondary,2,yes,,Ευελπίδων,0,48.633,40.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476895.5565,4205081.819,476895.5565,4205069.335,1200.0,7257,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476942.5402663979 4205081.81919888, 476895.55650461896 4205069.335595159)",999.0,999.0
7257,428200593,secondary,2,yes,,Ευελπίδων,0,34.016,40.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476862.7802,4205069.335,476862.7802,4205060.285,1200.0,7258,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476895.55650461896 4205069.335595159, 476862.78017425194 4205060.285136962)",999.0,999.0
7258,428200596,secondary,2,yes,,Ευελπίδων,0,29.262,40.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476973.5858,4205073.689,476968.8497,4205081.144,1200.0,7259,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476945.30086235807 4205073.689650018, 476968.84967319306 4205079.892567685, 476973.5858030121 4205081.144180894)",999.0,999.0
7259,428200596,secondary,2,yes,,Ευελπίδων,0,22.071,40.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,476994.9203,4205081.144,476994.9203,4205086.765,1200.0,7260,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476973.5858030121 4205081.144180894, 476994.92028875445 4205086.765317589)",999.0,999.0
7260,428200607,tertiary,1,yes,,Μουστοξύδη,0,29.157,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,477078.8681,4205109.099,477078.5204,4205079.962,1200.0,7261,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (477078.7824143654 4205109.099196538, 477078.52039725025 4205103.297048282, 477078.8680551968 4205079.962517646)",999.0,999.0
7261,429282752,residential,1,,,Γαλατείας,0,72.589,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,474803.3562,4202705.023,474812.1785,4202717.236,1200.0,7262,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (474874.88237183116 4202705.0233475575, 474812.1784916179 4202715.733460948, 474803.3562320515 4202717.236155882)",999.0,999.0
7262,429282752,residential,1,,,Γαλατείας,0,3.01,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,474983.0498,4202686.066,474983.0498,4202686.563,1200.0,7263,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (474986.01697497757 4202686.0667329915, 474983.0498406801 4202686.563949304)",999.0,999.0
7263,429282752,residential,1,,,Γαλατείας,0,91.12,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,474893.2643,4202686.563,474893.2643,4202701.893,1200.0,7264,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (474983.0498406801 4202686.563949304, 474893.2643349496 4202701.89382285)",999.0,999.0
7264,429282752,residential,1,,,Γαλατείας,0,18.654,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,474874.8824,4202701.893,474874.8824,4202705.023,1200.0,7265,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (474893.2643349496 4202701.89382285, 474874.88237183116 4202705.0233475575)",999.0,999.0
7265,429282753,tertiary,2,,,Ακάμαντος,0,55.967,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,474995.3383,4202702.033,475020.2489,4202669.584,1200.0,7266,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (475040.49351400125 4202702.033938648, 475020.24891187454 4202690.500734223, 475003.02193061484 4202677.760113774, 474995.33832071675 4202669.583996873)",999.0,999.0
7266,435483340,residential,1,,,Γρηγορίου Θεολόγου,1,19.492,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,477565.1535,4204028.028,477565.1535,4204046.742,1200.0,7267,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (477559.72817142966 4204028.028696319, 477565.1534670746 4204046.742850474)",999.0,999.0
7267,435483342,residential,1,,,Ισαύρων,1,1.568,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,477157.1439,4203880.279,477157.1439,4203881.622,1200.0,7268,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (477157.95144736324 4203880.279110327, 477157.1438659751 4203881.621973159)",999.0,999.0
7268,435483342,residential,1,,,Ισαύρων,1,30.724,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,477141.3158,4203881.622,477141.3158,4203907.941,1200.0,7269,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (477157.1438659751 4203881.621973159, 477141.31576806883 4203907.941364219)",999.0,999.0
7269,435483345,residential,1,,,Φαναριωτών,1,49.841,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,477675.1419,4204107.121,477675.1419,4204059.146,1200.0,7270,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (477688.582856386 4204107.121052522, 477675.1419438138 4204059.1463987725)",999.0,999.0
7270,435483345,residential,1,,,Φαναριωτών,1,0.001,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,477675.1415,4204059.146,477675.1415,4204059.145,1200.0,7271,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (477675.1419438138 4204059.1463987725, 477675.14154718514 4204059.144983095)",999.0,999.0
7271,435483353,living_street,1,,,Πατριάρχου Φωτίου,1,57.218,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476933.4358,4203737.91,476933.4358,4203775.998,1200.0,7272,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (476976.10526458157 4203737.910806654, 476933.435757034 4203775.998576581)",999.0,999.0
7272,435483355,residential,1,,,Σγουρού Λέοντος,1,56.861,30.0,"car,bicycle,escooter,walk",0: bad condition,0: yes obstacles,0: without pedestrian crossings,477115.472,4203701.653,477095.2947,4203740.795,1200.0,7273,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (477074.51876173634 4203701.6538577, 477095.2947155397 4203719.892234212, 477114.74706173537 4203739.044162257, 477115.47204020486 4203740.795210938)",999.0,999.0
7273,435483360,residential,1,,,Χέρσωνος,1,17.009,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476938.114,4203582.124,476938.114,4203596.484,1200.0,7274,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (476947.21577011724 4203582.124259391, 476938.1139587676 4203596.48494557)",999.0,999.0
7274,435681429,footway,,,,,,10.204,,walk,,,,473902.0743,4204377.973,473902.0743,4204385.148,1200.0,7275,,"LINESTRING (473894.8240601599 4204377.973464501, 473902.07430784224 4204385.148361569)",999.0,999.0
7275,437960257,pedestrian,,,,Καπνικαρέας,,8.268,,walk,,,,475990.8301,4202885.441,475990.8301,4202892.886,1200.0,7276,,"LINESTRING (475987.2425541644 4202885.441023382, 475990.8300730091 4202892.886626583)",999.0,999.0
7276,437960257,pedestrian,1,,,Καπνικαρέας,0,37.683,,walk,,,,476008.0716,4202892.886,476005.4483,4202926.377,1200.0,7277,,"LINESTRING (475990.8300730091 4202892.886626583, 476005.44830161124 4202921.281355725, 476008.0716243574 4202926.377565237)",999.0,999.0
7277,438352614,residential,1,,,Δεληγιάννη,0,32.835,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476666.4917,4204359.97,476666.4917,4204353.609,1200.0,7278,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (476634.29170759703 4204359.970093386, 476666.49174325436 4204353.609826277)",999.0,999.0
7278,438352615,residential,1,,,Τσαμαδού,0,50.041,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476643.8884,4204359.97,476643.8884,4204409.062,1200.0,7279,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (476634.29170759703 4204359.970093386, 476643.8883867663 4204409.062009557)",999.0,999.0
7279,440980568,secondary,2,yes,50,Βασιλίσσης Όλγας,0,64.9,50.0,"car,bicycle,escooter,walk",1: good condition,1: no obstacles,0: without pedestrian crossings,476671.7162,4202159.2,476712.7816,4202184.655,1200.0,7280,4: Shared space,"LINESTRING (476731.38081634906 4202159.200229667, 476712.7815521676 4202166.90858914, 476693.26985058887 4202174.974624554, 476671.71620741027 4202184.655314475)",999.0,999.0
7280,440980570,secondary,1,yes,50,Βασιλίσσης Όλγας,0,88.155,50.0,"car,bicycle,escooter,walk",1: good condition,1: no obstacles,0: without pedestrian crossings,476584.4652,4202255.047,476584.4652,4202213.95,1200.0,7281,4: Shared space,"LINESTRING (476506.51507044566 4202255.047829695, 476584.4652288428 4202213.950568679)",999.0,999.0
7281,440980570,secondary,1,yes,50,Βασιλίσσης Όλγας,0,91.275,50.0,"car,bicycle,escooter,walk",1: good condition,1: no obstacles,0: without pedestrian crossings,476665.8413,4202213.95,476631.222,4202172.689,1200.0,7282,4: Shared space,"LINESTRING (476584.4652288428 4202213.950568679, 476631.2219792028 4202190.029340084, 476665.84126747586 4202172.689013916)",999.0,999.0
7282,440988201,secondary,3,yes,,Βασιλίσσης Όλγας,0,40.196,50.0,"car,bicycle,escooter,walk",1: good condition,1: no obstacles,0: without pedestrian crossings,476765.628,4202146.185,476747.5375,4202134.383,1200.0,7283,4: Shared space,"LINESTRING (476727.286041375 4202146.18589474, 476747.5375368343 4202138.783571529, 476765.628002574 4202134.383133852)",999.0,999.0
7283,441081208,trunk,4,yes,90,Ανδρέα Συγγρού,0,59.976,70.0,"car,bicycle,escooter,walk",1: good condition,1: no obstacles,0: without pedestrian crossings,475176.9452,4200927.074,475176.9452,4200968.962,1200.0,7284,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475134.05414563627 4200927.074274552, 475176.9451552558 4200968.96281383)",999.0,999.0
7284,441081209,trunk,3,yes,,Ανδρέα Συγγρού,0,9.686,60.0,"car,bicycle,escooter,walk",1: good condition,1: no obstacles,2: with pedestrian crossing controlled by traffic lights,475644.2817,4201448.55,475644.2817,4201441.792,1200.0,7285,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475651.214958586 4201448.550801025, 475644.281721322 4201441.7920680605)",999.0,999.0
7285,441081211,trunk,4,yes,70,Ανδρέα Συγγρού,0,0.0,70.0,"car,bicycle,escooter,walk",1: good condition,1: no obstacles,0: without pedestrian crossings,475474.2157,4201257.428,475474.2157,4201257.428,1200.0,7286,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475474.2157293567 4201257.428864989, 475474.21572935727 4201257.428864989)",999.0,999.0
